#node	p-value
PPP2R5B(5526)	0.15043984237615
UHMK1(127933)	0.13097204245863
PTPRR(5801)	0.706522078242032
AKAP10(11216)	0.368530355096699
AKAP2(11217)	0.717409643809754
SPAG1(6674)	0.661201282127288
ADD3(120)	0.39978030952942
JOSD3(79101)	0.162638442608984
CDR2(1039)	0.223961100391756
SMC2L1(10592)	0.458211000539842
IER3(8870)	0.513647342241335
STRBP(55342)	0.63355637405975
YME1L1(10730)	0.415352555390946
ASPM(259266)	0.414396011154361
UQCRB(7381)	0.915207938555741
PTGES(9536)	0.40598645886665
RAB18(22931)	0.831741560118658
TBRG4(9238)	0.000938495547642581
SLC25A36(55186)	0.71705838740134
HSPBAP1(79663)	0.000353067306650916
KLRA1(10748)	0.282559893599257
BTLA(151888)	0.245412400151136
CLEC2D(29121)	0.86979011588904
THPO(7066)	0.340443131788007
PTPRT(11122)	0.817319505050706
TEX10(54881)	0.10438544264694
CDC42SE2(56990)	0.462658830457416
RAD54L(8438)	0.000913280189629206
RAPGEF5(9771)	0.00299621062736768
ENC1(8507)	0.0068300670983968
THOC1(9984)	0.269208555204048
RBAK(57786)	0.717693141574386
PPP4R2(151987)	0.35692365832187
IL32(9235)	0.684207519040957
DPF2(5977)	0.845827933161296
AICDA(57379)	0.250304089780855
BRP44(25874)	0.0969594678475355
PLK2(10769)	0.344470070319386
KBTBD4(55709)	0.561644971328388
NR4A3(8013)	0.741181272428778
RPS21(6227)	0.68878241046258
RRM2B(50484)	0.000269068254736629
FABP5(2171)	0.00173785871615265
CCDC44(51204)	0.069244013600763
TMEM66(51669)	0.346591213429239
EIF1AY(9086)	0.465349097084275
SAPS2(9701)	0.152499012704246
AHDC1(27245)	0.0511748954506855
TTC19(54902)	0.921617314730742
C2orf10(91752)	0.648315445376533
ZNF276(92822)	0.50115607737234
KIAA2026(158358)	0.786322577280224
CX3CR1(1524)	0.635036408777468
CLCN7(1186)	0.522986912408704
HSPC049(29062)	0.000215460548673138
SETBP1(26040)	0.0319529797654786
SRRM2(23524)	0.0417981136298571
C6orf111(25957)	0.0812672562565809
DDX3Y(8653)	0.307592947692281
CEP192(55125)	0.167641748100019
FYTTD1(84248)	0.0791425918744827
PEG10(23089)	0.390980000748537
C10orf97(80013)	0.247038387385614
USP25(29761)	0.67436316366405
FBXW2(26190)	0.0639751578658965
BRWD1(54014)	0.0722214676710875
TIAL1(7073)	0.466855053966028
MGC2803(79002)	0.911626746512926
VPS35(55737)	0.276169472146345
CCDC50(152137)	0.01522327666
RAB11FIP1(80223)	0.107114194404584
JMJD1C(221037)	0.513420450927404
KLF10(7071)	0.00049929392854255
POGZ(23126)	0.40311380596696
C14orf106(55320)	0.791746474995815
ATF7IP2(80063)	0.520559763925361
KIAA0664(23277)	0.230634329607955
ANKRD11(29123)	0.0372540960724951
INSIG2(51141)	0.301314416476009
KIAA0460(23248)	0.682484639951301
STIM2(57620)	0.319080025796698
TXLNA(200081)	0.191173978294889
SV2B(9899)	0.0734101091927083
TAC4(255061)	0.935921276888141
TAF6L(10629)	0.29714442479572
PPM1L(151742)	0.188321195944205
LUZP5(54892)	0.562186864740426
BCL11A(53335)	0.414580993955506
UTY(7404)	0.850217749763526
DHX36(170506)	0.683884137061286
LY96(23643)	0.547256002749834
VRK1(7443)	0.6283570996811
TP53INP1(94241)	0.00151934939803471
VCPIP1(80124)	0.725619236448016
HECW2(57520)	0.211359652189713
TNFSF9(8744)	0.110950862701763
PPIL5(122769)	0.367677552057583
KIAA1838(84498)	0.0508960687054529
TRAF3IP3(80342)	0.317171525366375
PSMD6(9861)	0.277984623394955
TRAFD1(10906)	0.0150531232192156
FAM62B(57488)	0.275564339954121
MLSTD2(84188)	0.922251705841902
HIST1H2AC(8334)	0.00224484140534373
RNF144(9781)	0.283270034995802
UGT2B7(7364)	0.486119585940652
FLJ44216(375484)	0.102428559941622
EDG4(9170)	0.193863852407469
UPP1(7378)	1.31235111982755e-05
XDH(7498)	0.914927186256949
NMD3(51068)	0.321836038051388
RDM1(201299)	0.222173742978398
GAPVD1(26130)	0.394435796601774
LSM16(80153)	0.00337498964516589
DENND4A(10260)	0.70911156585968
SAMD4B(55095)	0.66378856927611
LRCH3(84859)	0.428006266585092
PHGDHL1(337867)	0.608064153523544
FCRL3(115352)	0.298914621240534
FLJ20647(55013)	0.000317235093560906
DKFZp762E1312(55355)	0.496654469459366
ARFGEF1(10565)	0.716129714144837
BACH2(60468)	0.10405197843958
DOT1L(84444)	0.211042911685789
SLC7A5(8140)	0.918286932084579
MGC33948(160140)	0.727270547238715
STAG2(10735)	0.00141969521449298
DYRK2(8445)	0.495341800134596
CDC2L6(23097)	0.144673378729133
C1orf160(84065)	0.00934323473173064
EXOC1(55763)	0.608137902700388
DCLRE1A(9937)	0.0786847043882358
SLC38A2(54407)	0.128613704006211
CEP110(11064)	0.287337411680042
BET1L(51272)	0.802131764252762
RNGTT(8732)	0.0567443141700959
WDR44(54521)	0.761149189227551
C6orf199(221264)	0.033660428705804
UBR2(23304)	0.000370838041729799
LSM14B(149986)	0.859545495998081
FLJ10006(55677)	0.966289812462431
UHRF1(29128)	0.19324686314574
SNF1LK(150094)	0.230232629277145
PSCDBP(9595)	0.499344879624101
NET1(10276)	0.000146209160870562
MAWBP(64081)	0.630694934746575
HDHD3(81932)	0.000310358771485352
STX17(55014)	0.0643400587037626
LY86(9450)	0.415296730655503
C1orf116(79098)	0.466378165786306
PPIH(10465)	0.98805146173552
HCST(10870)	0.192572823963142
SCYL2(55681)	0.177136478082169
SMEK2(57223)	0.456996113877118
FOXJ3(22887)	0.000268167757709314
WDTC1(23038)	0.00110334205318888
NEIL1(79661)	2.68816478828521e-05
KATNAL1(84056)	0.0154592096311889
C12orf35(55196)	0.421055434941701
EP400(57634)	0.440081794490203
PBXIP1(57326)	0.440811465188516
VPS41(27072)	0.887728018116302
CRISP3(10321)	0.89165421876245
C1orf166(79594)	0.299343641508661
KIAA0746(23231)	2.10131345696876e-05
WDR3(10885)	0.472619186582438
SBNO1(55206)	0.745150310499755
STK40(83931)	0.0541712033993699
NUDT5(11164)	0.575577383078558
HYLS1(219844)	0.714368036712388
PDCD10(11235)	0.00937806458736878
PDDC1(347862)	0.0192299573650679
KIAA0907(22889)	0.127537872412682
SEC31L1(22872)	0.836919241307991
ZNF335(63925)	0.533699331118213
NUP205(23165)	0.693239320526351
DCTN5(84516)	0.770011810892897
BRRN1(23397)	0.225156017754635
PES1(23481)	0.0537468630891579
LEPROTL1(23484)	0.492461023584714
KIAA1333(55632)	0.858109658769275
BRI3(25798)	0.0406966039517476
CMPK(51727)	0.410661015845419
C7orf30(115416)	0.00443199342034804
PIP3-E(26034)	0.495497167496994
PAN3(255967)	0.0909898050204523
FAM107B(83641)	0.0670963167226524
ICOSLG(23308)	0.265362978028943
ARHGAP27(201176)	0.539958791107038
IL24(11009)	0.7407218255044
FLJ20297(55627)	0.245548519762319
DKFZP686A10121(85865)	0.0263687703015246
EGLN1(54583)	0.327794227699882
RRAGD(58528)	0.515370429069462
CEP27(55142)	0.321241174710672
FKSG14(64105)	0.15391246998964
NPLOC4(55666)	0.288874015452312
POLR3E(55718)	0.397140068949118
FAT(2195)	0.43606913355129
MS4A7(58475)	0.388559815142919
C20orf77(58490)	0.529308923222599
MBD6(114785)	0.968158478641802
KIAA1632(57724)	0.722533531921351
NCOA5(57727)	0.906104938656031
ZFAND3(60685)	0.126009351679721
SAMSN1(64092)	0.196614779340872
FBXO38(81545)	0.681075971831953
FAM76B(143684)	0.826503978934477
ARL6IP6(151188)	0.259151875399054
ZCCHC7(84186)	0.0252569055553153
FAM60A(58516)	0.31006186053162
PARP11(57097)	0.84852322371297
GLCCI1(113263)	0.353651655122379
FLJ90586(135932)	0.766384211046904
PIP5K3(200576)	0.0419308023290101
